date,plot,rotation,VWC_5,VWC_25,VWC_55,VWC_85,,
4/1/2018,P1,Conventional,0.09072141,0.232044769,0.235607176,0.273013669,,
4/1/2018,P2,Conventional,0.097985916,0.273547009,0.249331627,0.323203163,,
4/1/2018,P3,Diverse,0.09072141,0.232044769,0.259293912,0.299247508,,
4/1/2018,P4,Diverse,0.115775461,0.273547009,0.255932659,0.327623989,,
4/2/2018,P1,Conventional,0.080445263,0.224344275,0.235381618,0.270176626,,
4/2/2018,P2,Conventional,0.088649512,0.263120501,0.249103362,0.322164398,,
4/2/2018,P3,Diverse,0.080445263,0.224344275,0.259142512,0.294072467,,
4/2/2018,P4,Diverse,0.106241572,0.263120501,0.255827087,0.325849004,,
4/3/2018,P1,Conventional,0.096043614,0.234995919,0.235166298,0.269163913,,
4/3/2018,P2,Conventional,0.112281021,0.270877952,0.248796874,0.322201492,,
4/3/2018,P3,Diverse,0.096043614,0.234995919,0.258848276,0.293430199,,
4/3/2018,P4,Diverse,0.123857356,0.270877952,0.255583656,0.326616792,,
4/4/2018,P1,Conventional,0.181768346,0.287010004,0.236050503,0.272717669,,
4/4/2018,P2,Conventional,0.150580169,0.319478968,0.250144247,0.326671174,,
4/4/2018,P3,Diverse,0.181768346,0.287010004,0.259904115,0.314966665,,
4/4/2018,P4,Diverse,0.162486594,0.319478968,0.256710934,0.333912838,,
4/5/2018,P1,Conventional,0.109781214,0.234063502,0.236032357,0.272570289,,
4/5/2018,P2,Conventional,0.094175196,0.278636303,0.250061468,0.326039468,,
4/5/2018,P3,Diverse,0.109781214,0.234063502,0.259758882,0.310761845,,
4/5/2018,P4,Diverse,0.108762832,0.278636303,0.256369791,0.327970971,,
4/6/2018,P1,Conventional,0.09277586,0.228582077,0.235504493,0.271501155,,
4/6/2018,P2,Conventional,0.089458182,0.266377614,0.249361629,0.324307913,,
4/6/2018,P3,Diverse,0.09277586,0.228582077,0.259180366,0.30070532,,
4/6/2018,P4,Diverse,0.10224204,0.266377614,0.255675597,0.326573087,,
4/7/2018,P1,Conventional,0.080624588,0.225362844,0.235373563,0.269967107,,
4/7/2018,P2,Conventional,0.086004133,0.262190891,0.249399813,0.323076445,,
4/7/2018,P3,Diverse,0.080624588,0.225362844,0.259220314,0.293052511,,
4/7/2018,P4,Diverse,0.096857058,0.262190891,0.255690189,0.325826868,,
4/8/2018,P1,Conventional,0.056957223,0.222042477,0.235238702,0.267681757,,
4/8/2018,P2,Conventional,0.077787808,0.260277141,0.249204568,0.321868285,,
4/8/2018,P3,Diverse,0.056957223,0.222042477,0.259289706,0.290586006,,
4/8/2018,P4,Diverse,0.087627575,0.260277141,0.255697503,0.324304039,,
4/9/2018,P1,Conventional,0.050443429,0.222315783,0.235212536,0.265772042,,
4/9/2018,P2,Conventional,0.086192111,0.263641292,0.249338857,0.32102623,,
4/9/2018,P3,Diverse,0.050443429,0.222315783,0.259384336,0.288953351,,
4/9/2018,P4,Diverse,0.09043346,0.263641292,0.255748701,0.324100236,,
4/10/2018,P1,Conventional,0.060976904,0.228485479,0.235301098,0.265597526,,
4/10/2018,P2,Conventional,0.103014366,0.269466471,0.249428741,0.321414664,,
4/10/2018,P3,Diverse,0.060976904,0.228485479,0.259428517,0.2880989,,
4/10/2018,P4,Diverse,0.103123518,0.269466471,0.255893975,0.324448623,,
4/11/2018,P1,Conventional,0.070274667,0.234588332,0.23517832,0.267142453,,
4/11/2018,P2,Conventional,0.104961947,0.273899751,0.249438047,0.322494179,,
4/11/2018,P3,Diverse,0.070274667,0.234588332,0.259274987,0.288163978,,
4/11/2018,P4,Diverse,0.111797852,0.273899751,0.255868893,0.325850342,,
4/12/2018,P1,Conventional,0.094578719,0.243031334,0.235333335,0.270165054,,
4/12/2018,P2,Conventional,0.11256762,0.28312438,0.249509361,0.324006436,,
4/12/2018,P3,Diverse,0.094578719,0.243031334,0.259134123,0.289695089,,
4/12/2018,P4,Diverse,0.124843657,0.28312438,0.255834418,0.328978709,,
4/13/2018,P1,Conventional,0.107769655,0.243404684,0.23573409,0.273133114,,
4/13/2018,P2,Conventional,0.115744239,0.284136069,0.249934257,0.326421293,,
4/13/2018,P3,Diverse,0.107769655,0.243404684,0.259605247,0.296001411,,
4/13/2018,P4,Diverse,0.130676511,0.284136069,0.256289234,0.331872322,,
4/14/2018,P1,Conventional,0.114393914,0.262581907,0.236369137,0.275049424,,
4/14/2018,P2,Conventional,0.131904766,0.30115702,0.251354067,0.329781982,,
4/14/2018,P3,Diverse,0.114393914,0.262581907,0.260550924,0.311052892,,
4/14/2018,P4,Diverse,0.143992703,0.30115702,0.257157146,0.336161569,,
4/15/2018,P1,Conventional,0.094043036,0.234656328,0.235996106,0.274339188,,
4/15/2018,P2,Conventional,0.103717509,0.277850929,0.250770622,0.328151775,,
4/15/2018,P3,Diverse,0.094043036,0.234656328,0.260222159,0.310854702,,
4/15/2018,P4,Diverse,0.116917617,0.277850929,0.25683661,0.331903107,,
4/16/2018,P1,Conventional,0.108847997,0.280947765,0.236127143,0.274381163,,
4/16/2018,P2,Conventional,0.135005586,0.30708045,0.251125976,0.328694679,,
4/16/2018,P3,Diverse,0.108847997,0.280947765,0.260314874,0.313056475,,
4/16/2018,P4,Diverse,0.135056421,0.30708045,0.25720536,0.335956262,,
4/17/2018,P1,Conventional,0.100509029,0.261483129,0.236252122,0.274392953,,
4/17/2018,P2,Conventional,0.128028859,0.304362312,0.251167342,0.328518779,,
4/17/2018,P3,Diverse,0.100509029,0.261483129,0.260371676,0.31389314,,
4/17/2018,P4,Diverse,0.134304672,0.304362312,0.257103602,0.33474807,,
4/18/2018,P1,Conventional,0.092119159,0.246437102,0.236219857,0.274399424,,
4/18/2018,P2,Conventional,0.122851723,0.293700786,0.251073025,0.3282552,,
4/18/2018,P3,Diverse,0.092119159,0.246437102,0.260268436,0.313210799,,
4/18/2018,P4,Diverse,0.129930161,0.293700786,0.256855392,0.331882611,,
4/19/2018,P1,Conventional,0.090636262,0.24564796,0.236217848,0.27442749,,
4/19/2018,P2,Conventional,0.126776187,0.288709448,0.251077186,0.328291523,,
4/19/2018,P3,Diverse,0.090636262,0.24564796,0.260335877,0.309207346,,
4/19/2018,P4,Diverse,0.133891847,0.288709448,0.256837603,0.331137556,,
4/20/2018,P1,Conventional,0.160422983,0.262900617,0.236593118,0.275026704,,
4/20/2018,P2,Conventional,0.155355937,0.291507256,0.251652774,0.328902231,,
4/20/2018,P3,Diverse,0.094189347,0.259865062,0.26114983,0.310342899,,
4/20/2018,P4,Diverse,0.138092183,0.297458428,0.257554409,0.333753096,,
4/21/2018,P1,Conventional,0.310143392,0.291090946,0.237027152,0.275830726,,
4/21/2018,P2,Conventional,0.18771407,0.293543224,0.252323281,0.329797185,,
4/21/2018,P3,Diverse,0.170542156,0.28939439,0.261814716,0.31589765,,
4/21/2018,P4,Diverse,0.205396482,0.31771163,0.258367327,0.338117386,,
4/22/2018,P1,Conventional,0.373171765,0.302496769,0.237160435,0.276238483,,
4/22/2018,P2,Conventional,0.177865722,0.281021626,0.252532028,0.330913221,,
4/22/2018,P3,Diverse,0.242283386,0.302031709,0.262110485,0.316965705,,
4/22/2018,P4,Diverse,0.342561066,0.332513262,0.258698025,0.342832652,,
4/23/2018,P1,Conventional,0.319838401,0.288608789,0.236980676,0.276598935,,
4/23/2018,P2,Conventional,0.167312986,0.265175807,0.252332563,0.33328233,,
4/23/2018,P3,Diverse,0.183934012,0.26911503,0.261884389,0.316864233,,
4/23/2018,P4,Diverse,0.210252498,0.320773578,0.258454388,0.34261946,,
4/24/2018,P1,Conventional,0.259565309,0.279246621,0.236623347,0.277901954,,
4/24/2018,P2,Conventional,0.158799923,0.257800136,0.252045949,0.335845122,,
4/24/2018,P3,Diverse,0.149822383,0.24916094,0.26109484,0.316384992,,
4/24/2018,P4,Diverse,0.180913915,0.299114723,0.257887666,0.341074112,,
4/25/2018,P1,Conventional,0.271117067,0.2877968,0.236657653,0.279993381,,
4/25/2018,P2,Conventional,0.183099395,0.272890923,0.252692076,0.338790198,,
4/25/2018,P3,Diverse,0.156184793,0.272985914,0.261272082,0.317696861,,
4/25/2018,P4,Diverse,0.191680603,0.314545371,0.258196168,0.346705078,,
4/26/2018,P1,Conventional,0.251640561,0.280555511,0.236465951,0.280523725,,
4/26/2018,P2,Conventional,0.173601331,0.266578827,0.252753385,0.33949745,,
4/26/2018,P3,Diverse,0.145100766,0.255579641,0.260976703,0.317231062,,
4/26/2018,P4,Diverse,0.175831991,0.300706815,0.258047132,0.34568497,,
4/27/2018,P1,Conventional,0.226556537,0.274018442,0.236100906,0.280131617,,
4/27/2018,P2,Conventional,0.161054407,0.257896129,0.252446822,0.338565353,,
4/27/2018,P3,Diverse,0.133423189,0.242665275,0.259777956,0.309517187,,
4/27/2018,P4,Diverse,0.164146599,0.285364049,0.257531157,0.343919467,,
4/28/2018,P1,Conventional,0.216209115,0.27067241,0.235979943,0.279502974,,
4/28/2018,P2,Conventional,0.156538231,0.254952156,0.252677529,0.33894464,,
4/28/2018,P3,Diverse,0.126314474,0.238652716,0.256369787,0.304089384,,
4/28/2018,P4,Diverse,0.157332947,0.2795029,0.257637056,0.34448322,,
4/29/2018,P1,Conventional,0.201956455,0.264168928,0.236094856,0.276181758,,
4/29/2018,P2,Conventional,0.149441327,0.250431553,0.253010167,0.335748629,,
4/29/2018,P3,Diverse,0.113607345,0.232910962,0.256671147,0.300785433,,
4/29/2018,P4,Diverse,0.147408971,0.270354926,0.257906539,0.341013942,,
4/30/2018,P1,Conventional,0.181967011,0.260514883,0.23593157,0.273731193,,
4/30/2018,P2,Conventional,0.139407188,0.247787133,0.252877081,0.334026938,,
4/30/2018,P3,Diverse,0.094373196,0.229883016,0.256671147,0.298629651,,
4/30/2018,P4,Diverse,0.130973952,0.26522727,0.257948504,0.339165828,,
5/1/2018,P1,Conventional,0.17239792,0.260195586,0.2358026,0.273307545,,
5/1/2018,P2,Conventional,0.136282371,0.247703341,0.252760643,0.334459165,,
5/1/2018,P3,Diverse,0.09159164,0.229736362,0.256499522,0.297673662,,
5/1/2018,P4,Diverse,0.128604912,0.26453138,0.257807946,0.340149781,,
5/2/2018,P1,Conventional,0.158264939,0.261619238,0.23579454,0.274526861,,
5/2/2018,P2,Conventional,0.132831091,0.249795359,0.253075695,0.337127088,,
5/2/2018,P3,Diverse,0.086520219,0.231451036,0.256060328,0.297791236,,
5/2/2018,P4,Diverse,0.125264192,0.266771811,0.257515422,0.344115159,,
5/3/2018,P1,Conventional,0.176241733,0.265137173,0.235967847,0.276574332,,
5/3/2018,P2,Conventional,0.153680575,0.2525375,0.253732397,0.340756404,,
5/3/2018,P3,Diverse,0.110845255,0.233581311,0.255533488,0.298752897,,
5/3/2018,P4,Diverse,0.150921708,0.271030967,0.257620245,0.349004344,,
5/4/2018,P1,Conventional,0.212399045,0.282601534,0.236669879,0.285038348,,
5/4/2018,P2,Conventional,0.185689784,0.276292477,0.255366718,0.34767115,,
5/4/2018,P3,Diverse,0.131826511,0.255277999,0.248805368,0.306453822,,
5/4/2018,P4,Diverse,0.174570872,0.299405752,0.258706703,0.358077931,,
5/5/2018,P1,Conventional,0.194789308,0.274355661,0.237115982,0.284907315,,
5/5/2018,P2,Conventional,0.167567149,0.262970661,0.256318512,0.348405054,,
5/5/2018,P3,Diverse,0.117202598,0.245272495,0.248708013,0.308400461,,
5/5/2018,P4,Diverse,0.155769351,0.287192308,0.259655744,0.355699175,,
5/6/2018,P1,Conventional,0.192752659,0.27337346,0.237101842,0.283975891,,
5/6/2018,P2,Conventional,0.165860046,0.260842175,0.256435688,0.347981181,,
5/6/2018,P3,Diverse,0.117372232,0.243143883,0.247776423,0.307159827,,
5/6/2018,P4,Diverse,0.156258756,0.284026151,0.259750446,0.355722835,,
5/7/2018,P1,Conventional,0.190522545,0.273508336,0.237241256,0.283211615,,
5/7/2018,P2,Conventional,0.164544076,0.260842214,0.256991538,0.348014929,,
5/7/2018,P3,Diverse,0.115487965,0.242825462,0.247687424,0.30619158,,
5/7/2018,P4,Diverse,0.154060566,0.283556292,0.260116781,0.356187395,,
5/8/2018,P1,Conventional,0.177032568,0.270254348,0.23735643,0.282562831,,
5/8/2018,P2,Conventional,0.153705368,0.259166934,0.257279598,0.348418197,,
5/8/2018,P3,Diverse,0.105830329,0.240869224,0.247887228,0.305796912,,
5/8/2018,P4,Diverse,0.144597943,0.280154335,0.260281071,0.356671763,,
5/9/2018,P1,Conventional,0.164513747,0.26912449,0.237255406,0.282790206,,
5/9/2018,P2,Conventional,0.145618945,0.258622075,0.257407442,0.349407292,,
5/9/2018,P3,Diverse,0.09933816,0.24027288,0.247238646,0.305898943,,
5/9/2018,P4,Diverse,0.138171621,0.278656613,0.26024319,0.358293388,,
5/10/2018,P1,Conventional,0.156494241,0.268156865,0.237320094,0.283348242,,
5/10/2018,P2,Conventional,0.1402671,0.258023233,0.257521714,0.350881822,,
5/10/2018,P3,Diverse,0.095190171,0.23925929,0.246163101,0.306302694,,
5/10/2018,P4,Diverse,0.13370103,0.276918656,0.259188759,0.360425767,,
5/11/2018,P1,Conventional,0.147936682,0.262786059,0.237732458,0.281589973,,
5/11/2018,P2,Conventional,0.135231413,0.253616067,0.257202117,0.348777767,,
5/11/2018,P3,Diverse,0.09049652,0.234132396,0.247205552,0.305082235,,
5/11/2018,P4,Diverse,0.127674669,0.269718214,0.258517572,0.358022603,,
5/12/2018,P1,Conventional,0.14314861,0.261846261,0.237696047,0.280135917,,
5/12/2018,P2,Conventional,0.133294986,0.252399755,0.256350018,0.347235667,,
5/12/2018,P3,Diverse,0.090127265,0.232810734,0.246987585,0.303683872,,
5/12/2018,P4,Diverse,0.126194494,0.268214721,0.257510703,0.356143703,,
5/13/2018,P1,Conventional,0.139335669,0.262275535,0.237659653,0.279829944,,
5/13/2018,P2,Conventional,0.130965756,0.252818078,0.255862625,0.347289751,,
5/13/2018,P3,Diverse,0.088012704,0.233013826,0.245744398,0.303112255,,
5/13/2018,P4,Diverse,0.125059286,0.268890426,0.255960887,0.356410117,,
5/14/2018,P1,Conventional,,,0.237623263,0.28077875,,
5/14/2018,P2,Conventional,,,0.255575324,0.349183098,,
5/14/2018,P3,Diverse,,,0.244489382,0.303567429,,
5/14/2018,P4,Diverse,,,0.255934778,0.359173626,,
5/15/2018,P1,Conventional,,,0.237716273,0.282031617,,
5/15/2018,P2,Conventional,,,0.255219362,0.351128302,,
5/15/2018,P3,Diverse,,,0.243097173,0.304454948,,
5/15/2018,P4,Diverse,,,0.25573428,0.362726138,,
5/16/2018,P1,Conventional,,,0.237876073,0.282298209,,
5/16/2018,P2,Conventional,,,0.254743279,0.351121132,,
5/16/2018,P3,Diverse,,,0.242412554,0.304892887,,
5/16/2018,P4,Diverse,,,0.254876816,0.362866123,,
5/17/2018,P1,Conventional,,,0.237904392,0.282928013,,
5/17/2018,P2,Conventional,,,0.254508644,0.352485417,,
5/17/2018,P3,Diverse,,,0.240071478,0.305748274,,
5/17/2018,P4,Diverse,,,0.254792322,0.365718535,,
5/18/2018,P1,Conventional,,,0.238072337,0.283358104,,
5/18/2018,P2,Conventional,,,0.254333479,0.354196328,,
5/18/2018,P3,Diverse,,,0.235545052,0.306747559,,
5/18/2018,P4,Diverse,,,0.254485686,0.36832254,,
5/19/2018,P1,Conventional,,,0.238345599,0.283417236,,
5/19/2018,P2,Conventional,,,0.255013556,0.354098126,,
5/19/2018,P3,Diverse,,,0.242382606,0.307165448,,
5/19/2018,P4,Diverse,,,0.255061565,0.367989114,,
5/20/2018,P1,Conventional,,,0.238173529,0.283674609,,
5/20/2018,P2,Conventional,,,0.254360641,0.353937952,,
5/20/2018,P3,Diverse,,,0.236445154,0.307235877,,
5/20/2018,P4,Diverse,,,0.254678632,0.367972963,,
5/21/2018,P1,Conventional,,,0.238092577,0.283853302,,
5/21/2018,P2,Conventional,,,0.254091691,0.354014623,,
5/21/2018,P3,Diverse,,,0.234175031,0.307176858,,
5/21/2018,P4,Diverse,,,0.254470042,0.368125253,,
5/22/2018,P1,Conventional,,,0.238446846,0.284781838,,
5/22/2018,P2,Conventional,,,0.254454407,0.355326619,,
5/22/2018,P3,Diverse,,,0.235069711,0.307817833,,
5/22/2018,P4,Diverse,,,0.254821519,0.369867049,,
5/23/2018,P1,Conventional,,,0.238189731,0.284813794,,
5/23/2018,P2,Conventional,,,0.254209458,0.355127548,,
5/23/2018,P3,Diverse,,,0.233528698,0.307806443,,
5/23/2018,P4,Diverse,,,0.254698425,0.369769715,,
5/24/2018,P1,Conventional,0.152091423,0.270596901,0.238307136,0.286530234,,
5/24/2018,P2,Conventional,0.109581078,0.284083343,0.254254266,0.357726555,,
5/24/2018,P3,Diverse,0.165976166,0.272779636,0.233211689,0.308790748,,
5/24/2018,P4,Diverse,0.123649668,0.321656674,0.254755798,0.37336603,,
5/25/2018,P1,Conventional,0.157988343,0.273958152,0.238781108,0.288520645,,
5/25/2018,P2,Conventional,0.105441351,0.286044083,0.25490919,0.360761269,,
5/25/2018,P3,Diverse,0.168203963,0.275936296,0.233869786,0.310600381,,
5/25/2018,P4,Diverse,0.12463089,0.325293802,0.255306875,0.377230803,,
5/26/2018,P1,Conventional,0.162529009,0.280968893,0.239099321,0.290891648,,
5/26/2018,P2,Conventional,0.101871103,0.288172093,0.255441573,0.364295613,,
5/26/2018,P3,Diverse,0.168633962,0.279219741,0.233815563,0.312767511,,
5/26/2018,P4,Diverse,0.124798069,0.329025777,0.25572781,0.381668929,,
5/27/2018,P1,Conventional,0.16935649,0.285557659,0.239058775,0.292619067,,
5/27/2018,P2,Conventional,0.101452242,0.289641002,0.255671393,0.367048725,,
5/27/2018,P3,Diverse,0.171148885,0.281210901,0.233570697,0.314648536,,
5/27/2018,P4,Diverse,0.126872249,0.331406826,0.256096806,0.385004342,,
5/28/2018,P1,Conventional,0.174597806,0.288520606,0.239227077,0.294620885,,
5/28/2018,P2,Conventional,0.096977607,0.291845981,0.256022574,0.370180551,,
5/28/2018,P3,Diverse,0.174216612,0.28407463,0.233616841,0.316569387,,
5/28/2018,P4,Diverse,0.127687748,0.335090074,0.256591606,0.38884117,,
5/29/2018,P1,Conventional,0.171923666,0.290255067,0.239409633,0.296676868,,
5/29/2018,P2,Conventional,0.088112276,0.292966039,0.256426287,0.373185337,,
5/29/2018,P3,Diverse,0.173065972,0.285972005,0.233709162,0.318532544,,
5/29/2018,P4,Diverse,0.124528528,0.337101805,0.256970584,0.392569414,,
5/30/2018,P1,Conventional,0.16761014,0.290523873,0.239649083,0.297908929,,
5/30/2018,P2,Conventional,0.080122151,0.292565764,0.257082668,0.375182791,,
5/30/2018,P3,Diverse,0.170927761,0.286530525,0.234042437,0.320027617,,
5/30/2018,P4,Diverse,0.120881208,0.337257041,0.257525913,0.39495143,,
5/31/2018,P1,Conventional,0.165968116,0.291041418,0.239742506,0.299034391,,
5/31/2018,P2,Conventional,0.077009873,0.292664739,0.257589838,0.376957874,,
5/31/2018,P3,Diverse,0.168859149,0.287009389,0.234331697,0.321440156,,
5/31/2018,P4,Diverse,0.119111265,0.337428879,0.257975787,0.397009876,,
6/1/2018,P1,Conventional,0.176043245,0.2904104,0.239517229,0.29872598,,
6/1/2018,P2,Conventional,0.080736236,0.292403227,0.257430531,0.376532223,,
6/1/2018,P3,Diverse,0.173200859,0.286295442,0.234249319,0.321537566,,
6/1/2018,P4,Diverse,0.124388593,0.33667538,0.258145748,0.396499755,,
6/2/2018,P1,Conventional,0.170814292,0.289682126,0.239318367,0.298425717,,
6/2/2018,P2,Conventional,0.076384262,0.290670271,0.257015619,0.376083367,,
6/2/2018,P3,Diverse,0.171715928,0.285360319,0.23406452,0.321245387,,
6/2/2018,P4,Diverse,0.122633081,0.334676388,0.257977867,0.396084752,,
6/3/2018,P1,Conventional,0.199232948,0.288476262,0.239332584,0.297620059,,
6/3/2018,P2,Conventional,0.088954608,0.288995104,0.256838634,0.374993501,,
6/3/2018,P3,Diverse,0.204471926,0.284320231,0.234221222,0.321140755,,
6/3/2018,P4,Diverse,0.153038021,0.335317716,0.258053417,0.395036982,,
6/4/2018,P1,Conventional,0.299761856,0.29188175,0.239417808,0.296564293,,
6/4/2018,P2,Conventional,0.139153554,0.292645957,0.256839692,0.37314758,,
6/4/2018,P3,Diverse,0.311950999,0.285248552,0.234375904,0.320651238,,
6/4/2018,P4,Diverse,0.231045543,0.342249755,0.258089085,0.392538611,,
6/5/2018,P1,Conventional,0.234057973,0.287936763,0.239342716,0.293507019,,
6/5/2018,P2,Conventional,0.121998694,0.289786539,0.256135599,0.368525503,,
6/5/2018,P3,Diverse,0.25262672,0.281282846,0.234179023,0.31738713,,
6/5/2018,P4,Diverse,0.18178865,0.334746284,0.257648588,0.387035498,,
6/6/2018,P1,Conventional,0.201934921,0.284480017,0.238712227,0.290373663,,
6/6/2018,P2,Conventional,0.112030741,0.286417165,0.25465584,0.363624312,,
6/6/2018,P3,Diverse,0.223054656,0.277867998,0.23365901,0.313954565,,
6/6/2018,P4,Diverse,0.158121426,0.329255089,0.256726683,0.381398338,,
6/7/2018,P1,Conventional,0.189722345,0.285586027,0.238122949,0.289647419,,
6/7/2018,P2,Conventional,0.103613844,0.28622832,0.253455496,0.362352121,,
6/7/2018,P3,Diverse,0.211044057,0.279209521,0.233179605,0.312412393,,
6/7/2018,P4,Diverse,0.148235922,0.330113547,0.255884618,0.380659473,,
6/8/2018,P1,Conventional,,,0.23764348,0.291223172,,
6/8/2018,P2,Conventional,,,0.25291763,0.364524313,,
6/8/2018,P3,Diverse,0.205683991,0.282342669,0.232780761,0.313215423,,
6/8/2018,P4,Diverse,0.14436368,0.333448808,0.255379949,0.38394979,,
6/9/2018,P1,Conventional,,,0.237738527,0.293449386,,
6/9/2018,P2,Conventional,,,0.253147467,0.36799023,,
6/9/2018,P3,Diverse,0.194379941,0.283980446,0.232826846,0.315298952,,
6/9/2018,P4,Diverse,0.135879882,0.334577267,0.255541849,0.388309974,,
6/10/2018,P1,Conventional,,,0.237831572,0.293976973,,
6/10/2018,P2,Conventional,,,0.253356567,0.368950405,,
6/10/2018,P3,Diverse,0.190575353,0.283848814,0.232985148,0.316186974,,
6/10/2018,P4,Diverse,0.132756572,0.334079494,0.255814544,0.389654816,,
6/11/2018,P1,Conventional,,,0.237669772,0.294579645,,
6/11/2018,P2,Conventional,,,0.253399238,0.369877105,,
6/11/2018,P3,Diverse,0.183537582,0.283200715,0.232894974,0.316867675,,
6/11/2018,P4,Diverse,0.126689817,0.333108677,0.255791555,0.391329435,,
6/12/2018,P1,Conventional,0.175780128,0.295998735,0.237520158,0.295208512,,
6/12/2018,P2,Conventional,0.100996157,0.280523755,0.253360734,0.370762705,,
6/12/2018,P3,Diverse,0.181589332,0.28351749,0.232800802,0.31729415,,
6/12/2018,P4,Diverse,0.12399763,0.333753951,0.255764381,0.392710809,,
6/13/2018,P1,Conventional,0.170844955,0.299556105,0.237540379,0.297233814,,
6/13/2018,P2,Conventional,0.096783796,0.283913888,0.253740694,0.37368647,,
6/13/2018,P3,Diverse,0.178342117,0.285846627,0.23298114,0.318889604,,
6/13/2018,P4,Diverse,0.120800701,0.336726013,0.255964018,0.396040724,,
6/14/2018,P1,Conventional,0.162624176,0.297807199,0.237168526,0.297242973,,
