date,Year,DOY,Plot,rotation,N2O_(g_N/ha/d)
9/12/2018,2018,255,P3,Diverse,39.91271587
9/12/2018,2018,255,P4,Diverse,5.06037715
9/13/2018,2018,256,P1,Conventional,-8.18257162
9/13/2018,2018,256,P2,Conventional,11.78350589
9/13/2018,2018,256,P3,Diverse,19.08739037
9/13/2018,2018,256,P4,Diverse,13.26460752
9/14/2018,2018,257,P1,Conventional,14.92824038
9/14/2018,2018,257,P2,Conventional,-13.26890938
9/14/2018,2018,257,P3,Diverse,-5.8656191
9/14/2018,2018,257,P4,Diverse,-3.79242518
9/15/2018,2018,258,P1,Conventional,11.451564
9/15/2018,2018,258,P2,Conventional,-14.03935632
9/15/2018,2018,258,P3,Diverse,-8.0618855
9/15/2018,2018,258,P4,Diverse,-12.40629869
9/16/2018,2018,259,P1,Conventional,-4.32026006
9/16/2018,2018,259,P2,Conventional,3.58124198
9/16/2018,2018,259,P3,Diverse,51.53340182
9/16/2018,2018,259,P4,Diverse,-1.28886422
9/17/2018,2018,260,P1,Conventional,24.30801446
9/17/2018,2018,260,P2,Conventional,-12.94164432
9/17/2018,2018,260,P3,Diverse,-20.85842794
9/17/2018,2018,260,P4,Diverse,13.37325552
9/18/2018,2018,261,P1,Conventional,6.51445805
9/18/2018,2018,261,P2,Conventional,3.14595965
9/18/2018,2018,261,P3,Diverse,4.91426957
9/18/2018,2018,261,P4,Diverse,10.24081834
9/19/2018,2018,262,P1,Conventional,3.16298909
9/19/2018,2018,262,P2,Conventional,1.56113136
9/19/2018,2018,262,P3,Diverse,14.47979846
9/19/2018,2018,262,P4,Diverse,8.60364461
9/20/2018,2018,263,P1,Conventional,1.92170707
9/20/2018,2018,263,P2,Conventional,5.15661898
9/20/2018,2018,263,P3,Diverse,31.58014003
9/20/2018,2018,263,P4,Diverse,6.16859194
9/21/2018,2018,264,P1,Conventional,9.12302266
9/21/2018,2018,264,P2,Conventional,15.17302886
9/21/2018,2018,264,P3,Diverse,70.25925398
9/21/2018,2018,264,P4,Diverse,13.31027683
9/22/2018,2018,265,P1,Conventional,20.1504335
9/22/2018,2018,265,P2,Conventional,24.09776266
9/22/2018,2018,265,P3,Diverse,36.00223373
9/22/2018,2018,265,P4,Diverse,-1.5442151
9/23/2018,2018,266,P1,Conventional,17.27828496
9/23/2018,2018,266,P2,Conventional,4.50510595
9/23/2018,2018,266,P3,Diverse,-28.86172992
9/23/2018,2018,266,P4,Diverse,30.40276464
9/24/2018,2018,267,P1,Conventional,21.71732256
9/24/2018,2018,267,P2,Conventional,-4.51124122
9/24/2018,2018,267,P3,Diverse,7.91524397
9/24/2018,2018,267,P4,Diverse,-7.54501651
9/25/2018,2018,268,P1,Conventional,6.12152208
9/25/2018,2018,268,P2,Conventional,-9.67989744
9/25/2018,2018,268,P3,Diverse,-21.56043139
9/25/2018,2018,268,P4,Diverse,2.38295779
9/26/2018,2018,269,P1,Conventional,-6.63166051
9/26/2018,2018,269,P2,Conventional,-2.46271104
9/26/2018,2018,269,P3,Diverse,-19.69329542
9/26/2018,2018,269,P4,Diverse,-7.45111354
9/27/2018,2018,270,P1,Conventional,7.95377837
9/27/2018,2018,270,P2,Conventional,24.01414214
9/27/2018,2018,270,P3,Diverse,-12.52247731
9/27/2018,2018,270,P4,Diverse,-10.35579686
9/28/2018,2018,271,P1,Conventional,-2.9942879
9/28/2018,2018,271,P2,Conventional,-7.88350925
9/28/2018,2018,271,P3,Diverse,-7.87642704
9/28/2018,2018,271,P4,Diverse,11.01321706
9/29/2018,2018,272,P1,Conventional,-1.16716118
9/29/2018,2018,272,P2,Conventional,16.23375562
9/29/2018,2018,272,P3,Diverse,9.51929021
9/29/2018,2018,272,P4,Diverse,41.68692518
9/30/2018,2018,273,P1,Conventional,-3.3520824
9/30/2018,2018,273,P2,Conventional,-9.55074672
9/30/2018,2018,273,P3,Diverse,13.80206563
9/30/2018,2018,273,P4,Diverse,-11.67253978
10/1/2018,2018,274,P1,Conventional,8.22388723
10/1/2018,2018,274,P2,Conventional,1.13500051
10/1/2018,2018,274,P3,Diverse,19.82648102
10/1/2018,2018,274,P4,Diverse,33.81494947
10/2/2018,2018,275,P1,Conventional,-9.31536547
10/2/2018,2018,275,P2,Conventional,0.81988243
10/2/2018,2018,275,P3,Diverse,-0.04603133
10/2/2018,2018,275,P4,Diverse,-7.44555197
10/3/2018,2018,276,P1,Conventional,-13.52926886
10/3/2018,2018,276,P2,Conventional,-3.71264861
10/3/2018,2018,276,P3,Diverse,12.3782809
10/3/2018,2018,276,P4,Diverse,17.91095501
10/4/2018,2018,277,P1,Conventional,-8.38852848
10/4/2018,2018,277,P2,Conventional,NA
10/4/2018,2018,277,P3,Diverse,-17.66574058
10/4/2018,2018,277,P4,Diverse,20.43947693
10/5/2018,2018,278,P1,Conventional,11.04924499
10/5/2018,2018,278,P2,Conventional,NA
10/5/2018,2018,278,P3,Diverse,0.6235825
10/5/2018,2018,278,P4,Diverse,18.29676125
10/6/2018,2018,279,P1,Conventional,18.86263373
10/6/2018,2018,279,P2,Conventional,NA
10/6/2018,2018,279,P3,Diverse,25.63536557
10/6/2018,2018,279,P4,Diverse,9.27009965
10/7/2018,2018,280,P1,Conventional,-1.76482973
10/7/2018,2018,280,P2,Conventional,NA
10/7/2018,2018,280,P3,Diverse,-13.94584992
10/7/2018,2018,280,P4,Diverse,6.8202864
10/8/2018,2018,281,P1,Conventional,5.04246125
10/8/2018,2018,281,P2,Conventional,NA
10/8/2018,2018,281,P3,Diverse,-10.55993155
10/8/2018,2018,281,P4,Diverse,-9.42965107
10/9/2018,2018,282,P1,Conventional,13.65479424
10/9/2018,2018,282,P2,Conventional,NA
10/9/2018,2018,282,P3,Diverse,5.752728
10/9/2018,2018,282,P4,Diverse,23.09592614
10/10/2018,2018,283,P1,Conventional,23.18412672
10/10/2018,2018,283,P2,Conventional,-21.16800691
10/10/2018,2018,283,P3,Diverse,-20.25161568
10/10/2018,2018,283,P4,Diverse,12.43236989
10/11/2018,2018,284,P1,Conventional,-2.4629737
10/11/2018,2018,284,P2,Conventional,11.19430886
10/11/2018,2018,284,P3,Diverse,-0.27090893
10/11/2018,2018,284,P4,Diverse,-3.09723696
10/12/2018,2018,285,P1,Conventional,3.17344608
10/12/2018,2018,285,P2,Conventional,18.16985088
10/12/2018,2018,285,P3,Diverse,13.90395197
10/12/2018,2018,285,P4,Diverse,5.87414938
10/13/2018,2018,286,P1,Conventional,3.67605994
10/13/2018,2018,286,P2,Conventional,18.35976499
10/13/2018,2018,286,P3,Diverse,47.17178208
10/13/2018,2018,286,P4,Diverse,10.04081443
10/14/2018,2018,287,P1,Conventional,10.5463849
10/14/2018,2018,287,P2,Conventional,36.1052303
10/14/2018,2018,287,P3,Diverse,15.52061693
10/14/2018,2018,287,P4,Diverse,16.62737328
10/15/2018,2018,288,P1,Conventional,41.89884797
10/15/2018,2018,288,P2,Conventional,18.22540867
10/15/2018,2018,288,P3,Diverse,22.40254195
10/15/2018,2018,288,P4,Diverse,15.35367053
10/16/2018,2018,289,P1,Conventional,27.18393955
10/16/2018,2018,289,P2,Conventional,34.14419914
10/16/2018,2018,289,P3,Diverse,15.50497939
10/16/2018,2018,289,P4,Diverse,12.02633914
10/17/2018,2018,290,P1,Conventional,40.17621254
10/17/2018,2018,290,P2,Conventional,25.54008106
10/17/2018,2018,290,P3,Diverse,28.50871075
10/17/2018,2018,290,P4,Diverse,33.167556
10/18/2018,2018,291,P1,Conventional,13.76549078
10/18/2018,2018,291,P2,Conventional,-4.56740381
10/18/2018,2018,291,P3,Diverse,-1.51383254
10/18/2018,2018,291,P4,Diverse,5.7840048
10/19/2018,2018,292,P1,Conventional,-5.02139261
10/19/2018,2018,292,P2,Conventional,-6.01457789
10/19/2018,2018,292,P3,Diverse,-1.24922477
10/19/2018,2018,292,P4,Diverse,3.64985136
10/20/2018,2018,293,P1,Conventional,-14.50841414
10/20/2018,2018,293,P2,Conventional,-11.70839837
10/20/2018,2018,293,P3,Diverse,-49.47073574
10/20/2018,2018,293,P4,Diverse,8.2852848
10/21/2018,2018,294,P1,Conventional,-13.36257302
10/21/2018,2018,294,P2,Conventional,-6.52986144
10/21/2018,2018,294,P3,Diverse,-11.61588902
10/21/2018,2018,294,P4,Diverse,3.33724666
10/22/2018,2018,295,P1,Conventional,16.36278883
10/22/2018,2018,295,P2,Conventional,23.90575334
10/22/2018,2018,295,P3,Diverse,23.66732131
10/22/2018,2018,295,P4,Diverse,-12.2151335
10/23/2018,2018,296,P1,Conventional,13.0421016
10/23/2018,2018,296,P2,Conventional,-22.41303005
10/23/2018,2018,296,P3,Diverse,-46.53606816
10/23/2018,2018,296,P4,Diverse,-31.79254493
10/24/2018,2018,297,P1,Conventional,17.9899151
10/24/2018,2018,297,P2,Conventional,13.68582998
10/24/2018,2018,297,P3,Diverse,-12.07475942
10/24/2018,2018,297,P4,Diverse,23.0961024
10/25/2018,2018,298,P1,Conventional,9.03765341
10/25/2018,2018,298,P2,Conventional,4.75658006
10/25/2018,2018,298,P3,Diverse,-22.97223504
10/25/2018,2018,298,P4,Diverse,47.28183581
10/26/2018,2018,299,P1,Conventional,-15.02135453
10/26/2018,2018,299,P2,Conventional,-1.62008208
10/26/2018,2018,299,P3,Diverse,-13.73925802
10/26/2018,2018,299,P4,Diverse,2.00454912
10/27/2018,2018,300,P1,Conventional,15.19321277
10/27/2018,2018,300,P2,Conventional,-9.53965901
10/27/2018,2018,300,P3,Diverse,-20.15943898
10/27/2018,2018,300,P4,Diverse,-16.30209974
10/28/2018,2018,301,P1,Conventional,8.67265574
10/28/2018,2018,301,P2,Conventional,-6.96387802
10/28/2018,2018,301,P3,Diverse,-26.59633488
10/28/2018,2018,301,P4,Diverse,-11.13880118
10/29/2018,2018,302,P1,Conventional,26.07008458
10/29/2018,2018,302,P2,Conventional,31.81988794
10/29/2018,2018,302,P3,Diverse,57.15817574
10/29/2018,2018,302,P4,Diverse,19.76043341
10/30/2018,2018,303,P1,Conventional,NA
10/30/2018,2018,303,P2,Conventional,NA
10/30/2018,2018,303,P3,Diverse,NA
10/30/2018,2018,303,P4,Diverse,NA
10/31/2018,2018,304,P1,Conventional,NA
10/31/2018,2018,304,P2,Conventional,NA
10/31/2018,2018,304,P3,Diverse,NA
10/31/2018,2018,304,P4,Diverse,NA
11/1/2018,2018,305,P1,Conventional,NA
11/1/2018,2018,305,P2,Conventional,NA
11/1/2018,2018,305,P3,Diverse,NA
11/1/2018,2018,305,P4,Diverse,NA
11/2/2018,2018,306,P1,Conventional,-0.81341107
11/2/2018,2018,306,P2,Conventional,4.23176573
11/2/2018,2018,306,P3,Diverse,NA
11/2/2018,2018,306,P4,Diverse,-1.51573248
11/3/2018,2018,307,P1,Conventional,-4.26803126
11/3/2018,2018,307,P2,Conventional,-0.77700902
11/3/2018,2018,307,P3,Diverse,NA
11/3/2018,2018,307,P4,Diverse,-0.14845075
11/4/2018,2018,308,P1,Conventional,3.55761418
11/4/2018,2018,308,P2,Conventional,4.37239987
11/4/2018,2018,308,P3,Diverse,NA
11/4/2018,2018,308,P4,Diverse,1.7414663
11/5/2018,2018,309,P1,Conventional,5.68450483
11/5/2018,2018,309,P2,Conventional,5.31366134
11/5/2018,2018,309,P3,Diverse,NA
11/5/2018,2018,309,P4,Diverse,1.82012141
11/6/2018,2018,310,P1,Conventional,-7.93712995
11/6/2018,2018,310,P2,Conventional,-0.94313635
11/6/2018,2018,310,P3,Diverse,NA
11/6/2018,2018,310,P4,Diverse,2.96697514
11/7/2018,2018,311,P1,Conventional,-5.78608704
11/7/2018,2018,311,P2,Conventional,-5.07506602
11/7/2018,2018,311,P3,Diverse,NA
11/7/2018,2018,311,P4,Diverse,2.92838976
11/8/2018,2018,312,P1,Conventional,-3.59081424
11/8/2018,2018,312,P2,Conventional,-4.03052371
11/8/2018,2018,312,P3,Diverse,NA
11/8/2018,2018,312,P4,Diverse,-1.81985357
11/9/2018,2018,313,P1,Conventional,6.45889853
11/9/2018,2018,313,P2,Conventional,0.0447673
11/9/2018,2018,313,P3,Diverse,2.10179405
11/9/2018,2018,313,P4,Diverse,1.8375984
11/10/2018,2018,314,P1,Conventional,2.63276957
11/10/2018,2018,314,P2,Conventional,7.70513904
11/10/2018,2018,314,P3,Diverse,-6.5512031
11/10/2018,2018,314,P4,Diverse,-0.49006339
11/11/2018,2018,315,P1,Conventional,-6.50826317
11/11/2018,2018,315,P2,Conventional,-1.13621875
11/11/2018,2018,315,P3,Diverse,-0.46604851
11/11/2018,2018,315,P4,Diverse,-3.38158454
11/12/2018,2018,316,P1,Conventional,-8.17043069
11/12/2018,2018,316,P2,Conventional,-1.02301834
11/12/2018,2018,316,P3,Diverse,4.16730874
11/12/2018,2018,316,P4,Diverse,-0.63315475
11/13/2018,2018,317,P1,Conventional,-4.64332867
11/13/2018,2018,317,P2,Conventional,-2.49579878
11/13/2018,2018,317,P3,Diverse,-4.6976544
11/13/2018,2018,317,P4,Diverse,-1.7784792
11/14/2018,2018,318,P1,Conventional,-1.48451616
11/14/2018,2018,318,P2,Conventional,-4.36451501
11/14/2018,2018,318,P3,Diverse,-3.97431014
11/14/2018,2018,318,P4,Diverse,-1.87451885
11/15/2018,2018,319,P1,Conventional,2.49866899
11/15/2018,2018,319,P2,Conventional,3.04990099
11/15/2018,2018,319,P3,Diverse,-2.14088918
11/15/2018,2018,319,P4,Diverse,1.27868285
11/16/2018,2018,320,P1,Conventional,2.10630326
11/16/2018,2018,320,P2,Conventional,1.58142586
11/16/2018,2018,320,P3,Diverse,-1.0311287
11/16/2018,2018,320,P4,Diverse,1.97771846
11/17/2018,2018,321,P1,Conventional,-2.0202817
11/17/2018,2018,321,P2,Conventional,-2.03325379
11/17/2018,2018,321,P3,Diverse,-6.33950496
11/17/2018,2018,321,P4,Diverse,-3.16094141
11/18/2018,2018,322,P1,Conventional,NA
11/18/2018,2018,322,P2,Conventional,NA
11/18/2018,2018,322,P3,Diverse,NA
11/18/2018,2018,322,P4,Diverse,NA
11/19/2018,2018,323,P1,Conventional,-3.4383312
11/19/2018,2018,323,P2,Conventional,NA
11/19/2018,2018,323,P3,Diverse,NA
11/19/2018,2018,323,P4,Diverse,NA
11/20/2018,2018,324,P1,Conventional,1.04096016
11/20/2018,2018,324,P2,Conventional,0.05467306
11/20/2018,2018,324,P3,Diverse,1.39908298
11/20/2018,2018,324,P4,Diverse,2.76543677
11/21/2018,2018,325,P1,Conventional,2.49405523
11/21/2018,2018,325,P2,Conventional,-1.22751504
11/21/2018,2018,325,P3,Diverse,-0.65034662
11/21/2018,2018,325,P4,Diverse,-5.34881232
11/22/2018,2018,326,P1,Conventional,6.18530774
11/22/2018,2018,326,P2,Conventional,2.38572259
11/22/2018,2018,326,P3,Diverse,3.30453216
11/22/2018,2018,326,P4,Diverse,7.71520205
11/23/2018,2018,327,P1,Conventional,3.53737066
11/23/2018,2018,327,P2,Conventional,-1.72259136
11/23/2018,2018,327,P3,Diverse,-2.13375946
11/23/2018,2018,327,P4,Diverse,8.12713306
11/24/2018,2018,328,P1,Conventional,-0.51879917
11/24/2018,2018,328,P2,Conventional,0.72641578
11/24/2018,2018,328,P3,Diverse,-4.30334208
11/24/2018,2018,328,P4,Diverse,-1.62644717
11/25/2018,2018,329,P1,Conventional,-1.63838506
11/25/2018,2018,329,P2,Conventional,4.24837786
11/25/2018,2018,329,P3,Diverse,-2.29997059
11/25/2018,2018,329,P4,Diverse,-0.89136202
11/26/2018,2018,330,P1,Conventional,0.03202157
11/26/2018,2018,330,P2,Conventional,-3.33777542
11/26/2018,2018,330,P3,Diverse,-7.14565411
11/26/2018,2018,330,P4,Diverse,-0.16679779
11/27/2018,2018,331,P1,Conventional,-0.14512262
11/27/2018,2018,331,P2,Conventional,3.74585645
11/27/2018,2018,331,P3,Diverse,15.745968
11/27/2018,2018,331,P4,Diverse,1.05697354
11/28/2018,2018,332,P1,Conventional,2.26094112
11/28/2018,2018,332,P2,Conventional,8.59889952
11/28/2018,2018,332,P3,Diverse,3.89757139
11/28/2018,2018,332,P4,Diverse,8.36578886
11/29/2018,2018,333,P1,Conventional,3.02147194
11/29/2018,2018,333,P2,Conventional,3.16629389
11/29/2018,2018,333,P3,Diverse,-8.10889574
11/29/2018,2018,333,P4,Diverse,-2.23386682
11/30/2018,2018,334,P1,Conventional,NA
11/30/2018,2018,334,P2,Conventional,0.11949379
11/30/2018,2018,334,P3,Diverse,-3.71231251
11/30/2018,2018,334,P4,Diverse,NA
12/1/2018,2018,335,P1,Conventional,2.95566365
12/1/2018,2018,335,P2,Conventional,4.5258359
12/1/2018,2018,335,P3,Diverse,-1.13010682
12/1/2018,2018,335,P4,Diverse,-3.82364669
12/2/2018,2018,336,P1,Conventional,0.68503277
12/2/2018,2018,336,P2,Conventional,1.14464707
12/2/2018,2018,336,P3,Diverse,-3.76148794
12/2/2018,2018,336,P4,Diverse,0.0355873
12/3/2018,2018,337,P1,Conventional,2.99477174
12/3/2018,2018,337,P2,Conventional,-0.23435136
12/3/2018,2018,337,P3,Diverse,-7.46856893
12/3/2018,2018,337,P4,Diverse,4.4299561
12/4/2018,2018,338,P1,Conventional,1.73765088
12/4/2018,2018,338,P2,Conventional,-3.97903882
12/4/2018,2018,338,P3,Diverse,-4.84712726
12/4/2018,2018,338,P4,Diverse,-2.57694998
12/5/2018,2018,339,P1,Conventional,3.00571258
12/5/2018,2018,339,P2,Conventional,-0.35398166
12/5/2018,2018,339,P3,Diverse,-1.76085706
12/5/2018,2018,339,P4,Diverse,4.04287978
12/6/2018,2018,340,P1,Conventional,1.06980307
12/6/2018,2018,340,P2,Conventional,-1.10704925
12/6/2018,2018,340,P3,Diverse,0.07920202
12/6/2018,2018,340,P4,Diverse,-0.5545584
12/7/2018,2018,341,P1,Conventional,2.00784528
12/7/2018,2018,341,P2,Conventional,1.64786054
12/7/2018,2018,341,P3,Diverse,0.56804803
12/7/2018,2018,341,P4,Diverse,4.64667408
12/8/2018,2018,342,P1,Conventional,-2.05908739
12/8/2018,2018,342,P2,Conventional,0.36565258
12/8/2018,2018,342,P3,Diverse,-1.66278269
12/8/2018,2018,342,P4,Diverse,2.68749533
12/9/2018,2018,343,P1,Conventional,-5.82577574
12/9/2018,2018,343,P2,Conventional,-2.64930912
12/9/2018,2018,343,P3,Diverse,-6.28325424
12/9/2018,2018,343,P4,Diverse,-0.223992
12/10/2018,2018,344,P1,Conventional,0.57584995
12/10/2018,2018,344,P2,Conventional,0.90145786
12/10/2018,2018,344,P3,Diverse,-5.66226374
12/10/2018,2018,344,P4,Diverse,1.3097376
12/11/2018,2018,345,P1,Conventional,-2.58791242
12/11/2018,2018,345,P2,Conventional,0.21181392
12/11/2018,2018,345,P3,Diverse,-6.08593824
12/11/2018,2018,345,P4,Diverse,2.36201443
12/12/2018,2018,346,P1,Conventional,3.0496513
12/12/2018,2018,346,P2,Conventional,0.23060938
12/12/2018,2018,346,P3,Diverse,-4.22067974
12/12/2018,2018,346,P4,Diverse,5.84132688
12/13/2018,2018,347,P1,Conventional,11.23379885
12/13/2018,2018,347,P2,Conventional,10.90650787
12/13/2018,2018,347,P3,Diverse,11.63742941
12/13/2018,2018,347,P4,Diverse,12.42903312
12/14/2018,2018,348,P1,Conventional,5.83471123
12/14/2018,2018,348,P2,Conventional,5.21482147
12/14/2018,2018,348,P3,Diverse,0.19963584
12/14/2018,2018,348,P4,Diverse,-4.13369568
12/15/2018,2018,349,P1,Conventional,-4.6045057
12/15/2018,2018,349,P2,Conventional,-6.74567482
12/15/2018,2018,349,P3,Diverse,-6.03664358
12/15/2018,2018,349,P4,Diverse,-1.24942694
12/16/2018,2018,350,P1,Conventional,-3.82365965
12/16/2018,2018,350,P2,Conventional,-0.72180806
12/16/2018,2018,350,P3,Diverse,-5.85122746
12/16/2018,2018,350,P4,Diverse,-3.19439376
12/17/2018,2018,351,P1,Conventional,7.55176176
12/17/2018,2018,351,P2,Conventional,3.34481875
12/17/2018,2018,351,P3,Diverse,7.23772454
12/17/2018,2018,351,P4,Diverse,4.62703882
12/18/2018,2018,352,P1,Conventional,2.87474918
12/18/2018,2018,352,P2,Conventional,2.76235574
12/18/2018,2018,352,P3,Diverse,3.66017184
12/18/2018,2018,352,P4,Diverse,1.96848835
12/19/2018,2018,353,P1,Conventional,4.07437603
12/19/2018,2018,353,P2,Conventional,2.86394054
12/19/2018,2018,353,P3,Diverse,-8.09627098
12/19/2018,2018,353,P4,Diverse,-0.26406518
12/20/2018,2018,354,P1,Conventional,4.88855434
12/20/2018,2018,354,P2,Conventional,5.70460406
12/20/2018,2018,354,P3,Diverse,0.60654182
12/20/2018,2018,354,P4,Diverse,7.79234342
12/21/2018,2018,355,P1,Conventional,-3.71506176
12/21/2018,2018,355,P2,Conventional,10.21752922
12/21/2018,2018,355,P3,Diverse,2.01929587
12/21/2018,2018,355,P4,Diverse,13.54470682
12/22/2018,2018,356,P1,Conventional,9.66723379
12/22/2018,2018,356,P2,Conventional,8.75333002
12/22/2018,2018,356,P3,Diverse,5.83174166
12/22/2018,2018,356,P4,Diverse,11.51802461
12/23/2018,2018,357,P1,Conventional,-0.19974038
12/23/2018,2018,357,P2,Conventional,1.5831841
12/23/2018,2018,357,P3,Diverse,0.34599398
12/23/2018,2018,357,P4,Diverse,-1.51350768
12/24/2018,2018,358,P1,Conventional,4.59716774
12/24/2018,2018,358,P2,Conventional,3.78607824
12/24/2018,2018,358,P3,Diverse,1.22540602
12/24/2018,2018,358,P4,Diverse,4.76492285
12/25/2018,2018,359,P1,Conventional,2.70385085
12/25/2018,2018,359,P2,Conventional,6.57631094
12/25/2018,2018,359,P3,Diverse,2.67916378
12/25/2018,2018,359,P4,Diverse,12.57371338
12/26/2018,2018,360,P1,Conventional,-4.43728282
12/26/2018,2018,360,P2,Conventional,3.17008944
12/26/2018,2018,360,P3,Diverse,5.29309469
12/26/2018,2018,360,P4,Diverse,-8.87583571
12/27/2018,2018,361,P1,Conventional,-3.29669654
12/27/2018,2018,361,P2,Conventional,-5.47892294
12/27/2018,2018,361,P3,Diverse,-6.59837059
12/27/2018,2018,361,P4,Diverse,-7.85636928
12/28/2018,2018,362,P1,Conventional,6.33409978
12/28/2018,2018,362,P2,Conventional,30.58634995
12/28/2018,2018,362,P3,Diverse,8.73235642
12/28/2018,2018,362,P4,Diverse,24.20385754
12/29/2018,2018,363,P1,Conventional,-4.0541999
12/29/2018,2018,363,P2,Conventional,4.30726378
12/29/2018,2018,363,P3,Diverse,3.39661037
12/29/2018,2018,363,P4,Diverse,0.55776643
12/30/2018,2018,364,P1,Conventional,-0.05013965
12/30/2018,2018,364,P2,Conventional,4.9813393
12/30/2018,2018,364,P3,Diverse,3.54324931
12/30/2018,2018,364,P4,Diverse,0.38156486
12/31/2018,2018,365,P1,Conventional,NA
12/31/2018,2018,365,P2,Conventional,NA
12/31/2018,2018,365,P3,Diverse,NA
12/31/2018,2018,365,P4,Diverse,NA
1/1/2019,2019,1,P1,Conventional,-3.36131165
1/1/2019,2019,1,P2,Conventional,-3.15124992
1/1/2019,2019,1,P3,Diverse,-9.60423091
1/1/2019,2019,1,P4,Diverse,-3.39994714
1/2/2019,2019,2,P1,Conventional,-1.47462422
1/2/2019,2019,2,P2,Conventional,-1.32786778
1/2/2019,2019,2,P3,Diverse,-5.14065917
1/2/2019,2019,2,P4,Diverse,0.4143096
1/3/2019,2019,3,P1,Conventional,3.70105805
1/3/2019,2019,3,P2,Conventional,3.41290886
1/3/2019,2019,3,P3,Diverse,-3.79371859
1/3/2019,2019,3,P4,Diverse,-5.01673565
1/4/2019,2019,4,P1,Conventional,4.30813987
1/4/2019,2019,4,P2,Conventional,5.51134282
1/4/2019,2019,4,P3,Diverse,5.57694115
1/4/2019,2019,4,P4,Diverse,9.09193939
1/5/2019,2019,5,P1,Conventional,3.14310586
1/5/2019,2019,5,P2,Conventional,6.80623344
1/5/2019,2019,5,P3,Diverse,0.71220298
1/5/2019,2019,5,P4,Diverse,5.66031197
1/6/2019,2019,6,P1,Conventional,6.07083552
1/6/2019,2019,6,P2,Conventional,3.94146346
1/6/2019,2019,6,P3,Diverse,0.25119936
1/6/2019,2019,6,P4,Diverse,13.50928541
1/7/2019,2019,7,P1,Conventional,0.70704662
1/7/2019,2019,7,P2,Conventional,-3.15759168
1/7/2019,2019,7,P3,Diverse,0.22786531
1/7/2019,2019,7,P4,Diverse,1.21595126
1/8/2019,2019,8,P1,Conventional,4.51033661
1/8/2019,2019,8,P2,Conventional,16.89767136
1/8/2019,2019,8,P3,Diverse,12.93125731
1/8/2019,2019,8,P4,Diverse,32.88919075
1/9/2019,2019,9,P1,Conventional,1.9286087
1/9/2019,2019,9,P2,Conventional,7.14056602
1/9/2019,2019,9,P3,Diverse,3.43571328
1/9/2019,2019,9,P4,Diverse,11.12053795
1/10/2019,2019,10,P1,Conventional,1.49164416
1/10/2019,2019,10,P2,Conventional,3.91244688
1/10/2019,2019,10,P3,Diverse,0.54835229
1/10/2019,2019,10,P4,Diverse,3.3487655
1/11/2019,2019,11,P1,Conventional,5.20404739
1/11/2019,2019,11,P2,Conventional,1.83009283
1/11/2019,2019,11,P3,Diverse,-6.63499555
1/11/2019,2019,11,P4,Diverse,7.46726774
1/12/2019,2019,12,P1,Conventional,5.24408515
1/12/2019,2019,12,P2,Conventional,7.19066765
1/12/2019,2019,12,P3,Diverse,5.56949606
1/12/2019,2019,12,P4,Diverse,5.31418666
1/13/2019,2019,13,P1,Conventional,0.35458906
1/13/2019,2019,13,P2,Conventional,-0.14165107
1/13/2019,2019,13,P3,Diverse,1.06857274
1/13/2019,2019,13,P4,Diverse,-4.46297818
1/14/2019,2019,14,P1,Conventional,2.90725632
1/14/2019,2019,14,P2,Conventional,3.47714726
1/14/2019,2019,14,P3,Diverse,-0.63102499
1/14/2019,2019,14,P4,Diverse,3.99701606
1/15/2019,2019,15,P1,Conventional,0.35372333
1/15/2019,2019,15,P2,Conventional,4.8053641
1/15/2019,2019,15,P3,Diverse,-0.590544
1/15/2019,2019,15,P4,Diverse,-0.08868787
